file1,file2,section,ssdeep,tlsh,mvhash,truth
printenv-coreutils_8-30_O2.text,nproc-coreutils_8-30_O2.text,text,0,-25,,no
printenv-coreutils_8-30_O2,nproc-coreutils_8-30_O2,full,27,-42,,no
printenv-coreutils_8-30_O2.rodata,nproc-coreutils_8-30_O2.rodata,rodata,65,-248,,no
printenv-coreutils_8-30_O2.data,nproc-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,rmdir-coreutils_8-30_O2.text,text,0,-368,,no
printenv-coreutils_8-30_O2,rmdir-coreutils_8-30_O2,full,30,-417,,no
printenv-coreutils_8-30_O2.rodata,rmdir-coreutils_8-30_O2.rodata,rodata,61,-742,,no
printenv-coreutils_8-30_O2.data,rmdir-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,libstdbuf.so-coreutils_8-30_O2.text,text,0,-1108,,no
printenv-coreutils_8-30_O2.rodata,libstdbuf.so-coreutils_8-30_O2.rodata,rodata,0,,,no
printenv-coreutils_8-30_O2.data,libstdbuf.so-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,sha224sum-coreutils_8-30_O2.text,text,0,-597,,no
printenv-coreutils_8-30_O2,sha224sum-coreutils_8-30_O2,full,0,-760,,no
printenv-coreutils_8-30_O2.rodata,sha224sum-coreutils_8-30_O2.rodata,rodata,36,-631,,no
printenv-coreutils_8-30_O2.data,sha224sum-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,truncate-coreutils_8-30_O2.text,text,0,-165,,no
printenv-coreutils_8-30_O2,truncate-coreutils_8-30_O2,full,0,-220,,no
printenv-coreutils_8-30_O2.rodata,truncate-coreutils_8-30_O2.rodata,rodata,36,-705,,no
printenv-coreutils_8-30_O2.data,truncate-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,logname-coreutils_8-30_O2.text,text,0,42,,no
printenv-coreutils_8-30_O2,logname-coreutils_8-30_O2,full,30,-62,,no
printenv-coreutils_8-30_O2.rodata,logname-coreutils_8-30_O2.rodata,rodata,65,-220,,no
printenv-coreutils_8-30_O2.data,logname-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,tty-coreutils_8-30_O2.text,text,0,22,,no
printenv-coreutils_8-30_O2,tty-coreutils_8-30_O2,full,41,-22,,no
printenv-coreutils_8-30_O2.rodata,tty-coreutils_8-30_O2.rodata,rodata,69,-157,,no
printenv-coreutils_8-30_O2.data,tty-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,pr-coreutils_8-30_O2.text,text,0,-545,,no
printenv-coreutils_8-30_O2,pr-coreutils_8-30_O2,full,0,-571,,no
printenv-coreutils_8-30_O2.rodata,pr-coreutils_8-30_O2.rodata,rodata,0,-848,,no
printenv-coreutils_8-30_O2.data,pr-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,users-coreutils_8-30_O2.text,text,0,17,,no
printenv-coreutils_8-30_O2,users-coreutils_8-30_O2,full,30,-17,,no
printenv-coreutils_8-30_O2.rodata,users-coreutils_8-30_O2.rodata,rodata,75,-240,,no
printenv-coreutils_8-30_O2.data,users-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,nohup-coreutils_8-30_O2.text,text,0,-100,,no
printenv-coreutils_8-30_O2,nohup-coreutils_8-30_O2,full,0,-128,,no
printenv-coreutils_8-30_O2.rodata,nohup-coreutils_8-30_O2.rodata,rodata,63,-342,,no
printenv-coreutils_8-30_O2.data,nohup-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,md5sum-coreutils_8-30_O2.text,text,0,-291,,no
printenv-coreutils_8-30_O2,md5sum-coreutils_8-30_O2,full,0,-494,,no
printenv-coreutils_8-30_O2.rodata,md5sum-coreutils_8-30_O2.rodata,rodata,43,-891,,no
printenv-coreutils_8-30_O2.data,md5sum-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,pwd-coreutils_8-30_O2.text,text,0,-82,,no
printenv-coreutils_8-30_O2,pwd-coreutils_8-30_O2,full,32,-160,,no
printenv-coreutils_8-30_O2.rodata,pwd-coreutils_8-30_O2.rodata,rodata,72,-285,,no
printenv-coreutils_8-30_O2.data,pwd-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,tac-coreutils_8-30_O2.text,text,0,-117,,no
printenv-coreutils_8-30_O2,tac-coreutils_8-30_O2,full,0,-297,,no
printenv-coreutils_8-30_O2.rodata,tac-coreutils_8-30_O2.rodata,rodata,60,-500,,no
printenv-coreutils_8-30_O2.data,tac-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,dircolors-coreutils_8-30_O2.text,text,0,-125,,no
printenv-coreutils_8-30_O2,dircolors-coreutils_8-30_O2,full,0,-348,,no
printenv-coreutils_8-30_O2.rodata,dircolors-coreutils_8-30_O2.rodata,rodata,0,-765,,no
printenv-coreutils_8-30_O2.data,dircolors-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,date-coreutils_8-30_O2.text,text,0,-717,,no
printenv-coreutils_8-30_O2,date-coreutils_8-30_O2,full,0,-831,,no
printenv-coreutils_8-30_O2.rodata,date-coreutils_8-30_O2.rodata,rodata,0,-1045,,no
printenv-coreutils_8-30_O2.data,date-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,mktemp-coreutils_8-30_O2.text,text,0,-257,,no
printenv-coreutils_8-30_O2,mktemp-coreutils_8-30_O2,full,0,-220,,no
printenv-coreutils_8-30_O2.rodata,mktemp-coreutils_8-30_O2.rodata,rodata,0,-602,,no
printenv-coreutils_8-30_O2.data,mktemp-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,chcon-coreutils_8-30_O2.text,text,0,-517,,no
printenv-coreutils_8-30_O2,chcon-coreutils_8-30_O2,full,0,-605,,no
printenv-coreutils_8-30_O2.rodata,chcon-coreutils_8-30_O2.rodata,rodata,30,-777,,no
printenv-coreutils_8-30_O2.data,chcon-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,groups-coreutils_8-30_O2.text,text,0,5,,no
printenv-coreutils_8-30_O2,groups-coreutils_8-30_O2,full,0,-245,,no
printenv-coreutils_8-30_O2.rodata,groups-coreutils_8-30_O2.rodata,rodata,60,-417,,no
printenv-coreutils_8-30_O2.data,groups-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,sha512sum-coreutils_8-30_O2.text,text,0,-762,,no
printenv-coreutils_8-30_O2,sha512sum-coreutils_8-30_O2,full,0,-648,,no
printenv-coreutils_8-30_O2.rodata,sha512sum-coreutils_8-30_O2.rodata,rodata,40,-568,,no
printenv-coreutils_8-30_O2.data,sha512sum-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,link-coreutils_8-30_O2.text,text,0,37,,no
printenv-coreutils_8-30_O2,link-coreutils_8-30_O2,full,30,-48,,no
printenv-coreutils_8-30_O2.rodata,link-coreutils_8-30_O2.rodata,rodata,72,-320,,no
printenv-coreutils_8-30_O2.data,link-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,unlink-coreutils_8-30_O2.text,text,0,31,,no
printenv-coreutils_8-30_O2,unlink-coreutils_8-30_O2,full,32,-77,,no
printenv-coreutils_8-30_O2.rodata,unlink-coreutils_8-30_O2.rodata,rodata,66,-462,,no
printenv-coreutils_8-30_O2.data,unlink-coreutils_8-30_O2.data,data,16,,,no
printenv-coreutils_8-30_O2.text,false-coreutils_8-30_O2.text,text,0,-8,,no
printenv-coreutils_8-30_O2,false-coreutils_8-30_O2,full,33,-31,,no
printenv-coreutils_8-30_O2.rodata,false-coreutils_8-30_O2.rodata,rodata,77,-360,,no
printenv-coreutils_8-30_O2.data,false-coreutils_8-30_O2.data,data,0,,,no
printenv-coreutils_8-30_O2.text,dir-coreutils_8-30_O2.text,text,0,-891,,no
